title_en;year;rating;genre;synopsis;imgs;genre_grouped;word_count;embeddings;cluster
The Kid;1921;8,2;Buddy Comedy;tramp cares abandoned child events put relationship jeopardy;https://m.media-amazon.com/images/M/MV5BMTZkMjBjNWMtZGI5OC00MGU0LTk4ZTItODg2NWM3NTVmNWQ4XkEyXkFqcGc@._V1_QL75_UX190_CR0,0,190,281_.jpg;Comedy;8;"[ 5.79749569e-02  3.50882649e-01  1.17792976e+00  5.04926920e-01
  1.53301224e-01  9.29591894e-01  7.37501562e-01 -2.46081218e-01
  6.24708235e-01  5.17062582e-02 -4.75903004e-01  1.01600409e-01
  6.53605521e-01  7.56348014e-01 -1.09778261e+00  3.05597693e-01
  3.60290036e-02 -3.08156610e-01 -4.99065481e-02 -1.11650527e+00
 -4.98985022e-01 -6.94424093e-01  3.45144831e-02 -3.49545926e-01
  1.57177359e-01  2.83968687e-01  1.67372927e-01 -7.51416624e-01
 -1.20727861e+00 -2.90419042e-01  2.11384997e-01  3.44708174e-01
  4.95285034e-01  1.39391273e-01 -4.60121453e-01  6.12402201e-01
  7.07887471e-01 -6.14888608e-01 -4.84649427e-02 -3.40721101e-01
 -2.12802347e-02  4.54579145e-01 -1.57903075e-01  5.24782121e-01
 -7.33330771e-02 -3.09378713e-01  1.06314041e-01  5.81109107e-01
  6.52614355e-01 -6.87477887e-01 -3.07710439e-01  4.17065829e-01
  1.42675173e+00  7.51330137e-01 -6.78161740e-01 -4.17334765e-01
  4.23373252e-01 -1.27066278e+00  1.19019151e-01 -1.99352637e-01
 -5.55069447e-01  2.00769365e-01  8.81454468e-01  5.70172727e-01
 -1.12926209e+00  5.70805609e-01  1.86784700e-01  4.87935506e-02
 -6.09678090e-01 -1.26993215e+00  9.81151834e-02 -1.07992256e+00
 -3.63166124e-01 -1.88945234e-01 -7.53370821e-02 -4.09041107e-01
 -7.76118338e-01  3.10284138e-01  1.11484671e+00  8.00244391e-01
 -7.96995610e-02  5.43609858e-01 -1.43805876e-01 -5.87519228e-01
  4.72985387e-01  3.39405417e-01  1.43464553e+00  9.37744603e-02
 -9.79308903e-01  1.47298992e-01  9.35924590e-01  5.24408937e-01
  1.37819898e+00 -9.15138185e-01 -1.09364021e+00 -4.30213332e-01
  3.14949781e-01 -9.25758108e-02  5.49049139e-01 -6.35452196e-02
 -7.18519866e-01  5.54586828e-01  1.23232037e-01 -3.59680772e-01
 -7.03679100e-02 -4.59327608e-01  3.27816993e-01 -1.25658602e-01
 -5.99474370e-01 -6.62190855e-01 -3.27219754e-01  7.55382359e-01
  1.67679280e-01 -5.69904268e-01 -1.59838930e-01  3.32393050e-01
 -1.04124343e+00  3.85890692e-01 -1.54399142e-01  5.60155630e-01
  8.95911276e-01 -3.21000934e-01  9.57336873e-02 -6.16373003e-01
  8.22582781e-01  2.50072628e-01  9.07465577e-01  6.88488603e-01
 -6.64383098e-02  5.01824021e-01 -9.01867822e-02  3.99631768e-01
 -7.42508888e-01 -3.37822139e-01 -1.07361758e-02  4.59059507e-01
  1.18606977e-01 -1.14180490e-01  1.01093197e+00  1.15421325e-01
 -5.63077703e-02 -1.08475454e-01  5.19910753e-01 -6.70665205e-01
 -6.73306763e-01  4.70080674e-01 -2.40823682e-02  3.05678308e-01
 -7.02520669e-01 -1.91643134e-01 -2.65656978e-01 -8.01091269e-02
  2.98882443e-02  7.16151297e-01  1.87158585e-01 -6.15654409e-01
  4.48003739e-01 -2.01638997e-01 -4.75795925e-01  3.29750806e-01
  4.36395079e-01  7.18604863e-01 -3.58907014e-01  2.43062019e-01
 -2.60395348e-01 -4.68642980e-01 -9.37496647e-02 -9.80920047e-02
 -3.10750585e-03 -1.57286465e-01  2.29134306e-01 -6.13431185e-02
  1.03464794e+00 -1.26045883e+00  1.20235455e+00  3.75542283e-01
 -7.23149538e-01 -1.00368226e+00  4.32477333e-03 -2.04161644e-01
 -2.74654269e-01  3.88332337e-01 -1.14266491e+00  6.77031100e-01
 -9.70056951e-01 -8.83900583e-01 -2.32189074e-01 -6.67742968e-01
  2.19556093e-01 -4.85545754e-01 -6.67454362e-01 -9.21457350e-01
  1.94378078e-01 -4.98382837e-01  1.37251005e-01 -2.23798752e-01
  5.60985841e-02  8.41074064e-02  6.39174700e-01 -1.61765888e-02
 -4.72880751e-01 -4.13970739e-01 -1.76672801e-01  4.73677754e-01
 -2.75806874e-01  9.20640349e-01 -3.82934302e-01  9.33006257e-02
 -1.05494976e+00 -9.16967154e-01 -6.05836749e-01  5.38653612e-01
  4.46210474e-01  5.00224710e-01  7.69073308e-01 -9.93836403e-01
  3.31615001e-01 -4.07912731e-01  7.72847831e-02  7.47437119e-01
 -3.44764262e-01 -6.30537212e-01  3.02456498e-01  4.33465838e-01
 -4.93116200e-01  8.52957368e-01  1.07105657e-01 -5.15707910e-01
 -5.25890172e-01  6.93154871e-01  1.25948757e-01  8.44096363e-01
 -4.21927631e-01 -2.16810450e-01 -9.70857084e-01 -1.26546055e-01
 -8.79064560e-01 -3.41740884e-02  8.64178121e-01 -3.84491563e-01
  2.40507126e-01  9.89611685e-01  1.50571144e+00  1.46002996e+00
 -1.12437332e+00 -5.49979329e-01  9.69781429e-02 -5.94671130e-01
 -7.32659101e-01  7.78740942e-01 -8.60129178e-01 -7.03050345e-02
  4.44643229e-01  2.22596258e-01  2.10718006e-01 -1.06644206e-01
  2.50563502e-01  7.95129359e-01  5.41163564e-01 -2.47887030e-01
  3.82553577e-01  8.24588776e-01 -9.54614222e-01  6.45662665e-01
 -3.37305553e-02  6.99534059e-01 -4.85048473e-01  6.53579295e-01
 -6.24841332e-01  3.46670270e-01 -1.64663360e-01 -9.15126085e-01
 -4.76195425e-01  8.56224239e-01 -3.34818244e-01 -2.14419708e-01
  1.09761441e+00 -3.23196240e-02  5.58862269e-01  1.80260912e-01
 -4.70373511e-01  8.34999859e-01 -1.15054810e+00 -3.52342337e-01
 -6.82066917e-01  4.81972396e-01  4.28838849e-01  4.95212823e-01
 -1.89936787e-01 -4.21823680e-01 -5.36664069e-01  9.57455695e-01
  1.81463227e-01 -4.15259004e-01  1.00758207e+00 -2.86933631e-01
  7.14781344e-01  1.03430383e-01  1.67375863e-01  4.78127450e-01
 -7.10425615e-01  6.47641122e-01 -9.98164952e-01 -2.98917115e-01
 -3.55676949e-01  3.53393942e-01  3.71419698e-01  4.01982695e-01
 -9.58839178e-01 -4.95019615e-01 -2.94894427e-01 -4.27536309e-01
 -5.30451119e-01  2.98597217e-01  1.13647461e+00 -8.34562659e-01
 -1.42411840e+00  6.70289218e-01  5.93922555e-01 -7.05566823e-01
 -5.32785207e-02  4.04551849e-02  2.44215965e-01 -3.98220986e-01
  3.66375297e-02 -4.84741986e-01  2.02204928e-01  1.20982163e-01
 -1.31319523e-01  1.47095844e-01 -4.63410676e-01 -2.86496639e-01
 -1.36498511e-01  8.15862596e-01  8.99026453e-01  6.89636469e-01
 -1.32374084e+00 -1.90383658e-01  5.27975976e-01  3.95168215e-01
  1.92483485e+00 -1.92603588e-01 -5.35146236e-01 -4.37485993e-01
  5.81977308e-01 -2.24010665e-02 -6.46414816e-01  3.63858402e-01
 -2.21301362e-01  4.42106426e-01  8.05576265e-01  3.56828421e-01
 -1.39353350e-01  2.58425981e-01 -3.45897734e-01 -1.02620113e+00
 -4.67197388e-01  3.65507156e-01 -3.19103807e-01 -3.02286357e-01
  2.77092941e-02  3.04653257e-01 -8.66292953e-01 -4.73750323e-01
  2.45098069e-01 -4.40819144e-01 -2.33415991e-01  3.55773002e-01
  1.22311544e+00  6.57947600e-01 -1.01437114e-01  6.39413476e-01
 -5.86259544e-01 -4.35867488e-01 -3.12204272e-01 -2.05106080e-01
 -5.99772930e-02 -9.32720423e-01 -8.34184468e-01 -1.52783597e+00
  5.12773275e-01 -7.70813346e-01  7.08697379e-01  3.24330330e-02
  4.99998569e-01 -7.78222799e-01  5.24817944e-01 -4.55425173e-01
  9.18833375e-01 -3.39069635e-01  1.80210483e+00  1.92549214e-01
 -4.68266189e-01 -8.31728995e-01 -7.70663023e-01 -1.25529778e+00
  4.82183546e-01  8.89797151e-01  2.10125536e-01  4.03746739e-02
 -2.92422205e-01  3.00196141e-01  2.07623422e-01  1.04737365e+00
  5.04217863e-01  6.95672557e-02  1.23534016e-01  2.31275737e-01
 -2.64925361e-01 -5.21690965e-01 -2.98579663e-01  4.21302408e-01
 -8.18333387e-01 -5.49715869e-02  1.91067085e-01 -2.75967777e-01
 -1.02132447e-01 -1.21299469e+00  3.34974974e-01  1.24623406e+00
 -1.59753546e-01 -3.39294076e-01  1.97177395e-01 -5.31708777e-01
 -2.09660873e-01  6.86738372e-01 -4.18615937e-01  9.05395523e-02
 -8.42294395e-02 -1.17971039e+00 -4.34315026e-01  2.90116996e-01
 -1.31572044e+00  3.83631140e-01  5.56008637e-01 -5.35313189e-01
  2.98683435e-01  7.71840289e-02  1.35388446e+00 -6.26593590e-01
  4.03123081e-01 -8.34902525e-01  5.91838777e-01  1.53200373e-01
 -3.89518738e-01  8.71762455e-01 -6.27328813e-01 -1.00224221e+00
  3.22857141e-01 -3.05981524e-02  8.57984051e-02  3.18714678e-01
 -2.51058549e-01  3.26372325e-01  2.80650705e-01  3.13670427e-01
 -3.01010251e-01 -3.02106559e-01 -3.37400436e-01 -4.15661454e-01
  5.00985324e-01  6.04393542e-01 -4.19985801e-01 -7.29459941e-01
  5.02489090e-01 -1.60623956e-02 -8.74893725e-01 -3.75088960e-01
 -1.98972523e-01  2.53423098e-02 -8.32178056e-01 -4.81418259e-02
  1.89987913e-01  5.36797464e-01  2.16900721e-01 -9.80288565e-01
 -9.20587003e-01  6.35354459e-01 -3.77301604e-01  4.80661184e-01
  4.25554365e-01  5.52025557e-01  8.40141654e-01 -1.64286941e-01
 -1.02493048e+00 -8.80647823e-03  3.95584881e-01  1.13641314e-01
  5.72259307e-01  3.40476394e-01  6.85502827e-01  2.65936702e-01
 -5.24054110e-01 -8.44846725e-01 -5.27404368e-01 -1.43908775e+00
 -3.85224611e-01  4.27412301e-01 -1.67487487e-01  1.77384034e-01
  1.04340219e+00  7.92034507e-01  4.86880183e-01 -3.38696539e-01
  1.89826146e-01  2.39683911e-01  6.78003609e-01  2.18882695e-01
  6.04214668e-01  1.05388872e-01  4.41092044e-01 -1.36562765e-01
  1.72116905e-01 -9.90275204e-01  7.12580755e-02  5.46531141e-01
 -6.10872269e-01 -1.14260979e-01  3.96537893e-02 -3.75457555e-01
 -8.35626841e-01  3.42447966e-01  9.90104318e-01  2.43138254e-01
  3.61342818e-01 -2.03753859e-01  4.84130607e-04  1.12616587e+00
  1.97713181e-01  2.05742538e-01 -6.15758598e-01  6.78364038e-02
 -5.01583040e-01  5.26858009e-02 -6.98051631e-01 -9.28607583e-01
  1.26465201e-01  2.92017777e-02  7.21097529e-01 -2.58446008e-01
  8.58586133e-01  2.80360822e-02  6.24790251e-01 -7.50359476e-01
 -1.52017963e+00 -3.76244029e-03  4.14368808e-01 -2.98278481e-01
 -7.25557923e-01 -4.73607093e-01 -1.59393381e-02 -4.19904202e-01
  2.49317184e-01 -2.91689187e-01  3.53751212e-01 -1.00926375e+00
  2.69724488e-01  5.60779274e-01 -4.53641981e-01  3.72653872e-01
  1.20288536e-01  7.11697638e-01 -7.21065924e-02  5.06950617e-01
 -5.33541620e-01 -1.07945085e+00  2.78087854e-01 -4.65005904e-01
 -5.26761830e-01 -9.76669490e-02  8.19594800e-01  1.81069732e-01
  1.26570106e+00  4.90412146e-01  2.76915848e-01  2.10029160e-04
 -6.31016970e-01 -3.28289777e-01 -7.72043765e-01  8.67996156e-01
  5.13202369e-01  2.61415035e-01 -4.36674416e-01 -3.91687989e-01
 -1.34238258e-01 -6.70005739e-01 -8.71843621e-02  8.44668075e-02
  7.32344911e-02 -4.84633565e-01  5.47193468e-01 -1.07284427e-01
  3.64535838e-01  3.29418004e-01  9.13854957e-01 -6.01653397e-01
 -2.82490939e-01 -3.71228494e-02  6.39788926e-01 -1.94784984e-01
 -7.15072453e-01  2.19214872e-01 -4.61667269e-01  9.26869392e-01
 -8.51156294e-01 -1.29311025e-01 -1.05991252e-01 -1.93488300e-01
 -5.26479959e-01 -2.99765676e-01  1.07183039e+00 -7.80185342e-01
  8.66019577e-02  1.44119307e-01 -6.29956722e-01 -9.22266781e-01
 -1.36314917e+00  3.25396448e-01 -4.05057985e-03 -2.33090833e-01
  5.88228144e-02 -6.17051303e-01  9.00661290e-01 -1.28601640e-01
  2.22395048e-01 -5.85732877e-01  1.01661384e+00 -7.46143311e-02
  2.52299190e-01  1.89720482e-01  7.92420030e-01  2.35046163e-01
  3.15736473e-01 -2.16822326e-01 -2.50766367e-01  8.75395417e-01
  5.52688539e-01  1.49602920e-01 -1.28192425e-01 -2.27617249e-01
  2.36187115e-01  5.64558446e-01  1.79623947e-01 -2.00286806e-01
  1.74371481e-01 -6.04748011e-01  3.77223045e-01  2.03276008e-01
  1.00113519e-01 -2.04110190e-01  1.50672808e-01 -1.40155509e-01
 -2.56270707e-01  1.14556149e-01  3.74375552e-01 -3.21732074e-01
 -5.20754397e-01  3.46838623e-01 -3.40425014e-01  6.54520869e-01
  7.46768177e-01 -3.98108095e-01 -1.83724597e-01  1.79821864e-01
  6.39313638e-01  5.11243105e-01 -4.06327546e-01  9.12616253e-02
 -2.75728494e-01  2.57875323e-01 -5.41907370e-01 -1.13381699e-01
  5.51227748e-01 -1.62628555e+00  1.20191209e-01 -1.33328426e+00
  1.54595828e+00  3.10556144e-01  2.78042346e-01 -3.90428185e-01
  2.77246416e-01 -1.09450471e+00 -3.08773607e-01 -1.24290220e-01
  1.57759559e+00 -3.97001296e-01 -2.44896840e-02  3.04298967e-01
 -5.27238190e-01  2.28921190e-01  4.89420801e-01 -4.04792964e-01
 -8.05690706e-01 -8.02549899e-01  1.92724451e-01  1.78017557e-01
 -7.67921448e-01 -1.71101063e-01 -7.20088333e-02  5.86219691e-02
 -4.57514375e-01  5.72113216e-01 -5.89703262e-01  5.12198865e-01
 -1.26272112e-01 -9.19066846e-01 -4.65093970e-01  6.78459585e-01
  1.78751066e-01  2.69178599e-01 -1.01509655e+00  8.04609895e-01
 -5.20950854e-01 -5.31097472e-01 -8.75182509e-01  1.83062688e-01
 -1.33965388e-01 -2.30738148e-01  5.37257828e-02 -5.05929552e-02
 -1.86734721e-01 -6.28370605e-03 -3.10952067e-01 -9.40610245e-02
  5.46574056e-01 -1.05154730e-01 -2.63321042e-01  4.49332505e-01
 -2.46745542e-01 -3.42558831e-01  8.64106774e-01 -4.75012623e-02
 -6.40509069e-01 -3.43757987e-01  3.09010983e-01  3.97433579e-01
  5.35610795e-01 -2.20987082e-01 -8.29385519e-01 -3.40749472e-01
  6.35722876e-02  1.02972341e+00  1.51110992e-01 -1.22894514e+00
  2.24308982e-01 -4.72649127e-01  8.91453922e-01 -5.44279456e-01
 -4.33299541e-02 -3.56388316e-02  9.39327657e-01  9.14423347e-01
 -1.91021919e-01  8.10730517e-01  4.90121454e-01  2.33014688e-01
 -8.54629755e-01 -7.53688455e-01 -2.19788924e-02 -4.54837412e-01
 -2.11995523e-02 -2.19248533e+00 -1.23036437e-01 -1.08361888e+00
 -2.62900651e-01 -4.22998875e-01 -6.21960163e-01 -1.40427098e-01]";2
